X,Y,yaw,K,s,type
1501.157151,8337.590729,2.150489307,0,10035,0
1498.418315,8341.773884,2.150489307,0,10040,0
1495.67948,8345.957038,2.150489307,0,10045,0
1492.940644,8350.140192,2.150489307,0,10050,0
1490.201809,8354.323347,2.150489307,0,10055,0
1487.462973,8358.506501,2.150489307,0,10060,0
1484.724138,8362.689655,2.150489307,0,10065,0
1481.985302,8366.872809,2.150489307,0,10070,0
1479.246467,8371.055964,2.150489307,0,10075,0
1476.507631,8375.239118,2.150489307,0,10080,0
1473.768796,8379.422272,2.150489307,0,10085,0
1471.02996,8383.605427,2.150489307,0,10090,0
1468.291125,8387.788581,2.150489307,0,10095,0
1465.552289,8391.971735,2.150489307,0,10100,0
1462.813454,8396.15489,2.150489307,0,10105,0
1460.074618,8400.338044,2.150489307,0,10110,0
1457.335783,8404.521198,2.150489307,0,10115,0
1454.596947,8408.704353,2.150489307,0,10120,0
1451.858112,8412.887507,2.150489307,0,10125,0
1449.119276,8417.070661,2.150489307,0,10130,0
1446.380441,8421.253816,2.150489307,0,10135,0
1443.641605,8425.43697,2.150489307,0,10140,0
1440.90277,8429.620124,2.150489307,0,10145,0
1438.163934,8433.803279,2.150489307,0,10150,0
1435.425099,8437.986433,2.150489307,0,10155,0
1432.686263,8442.169587,2.150489307,0,10160,0
1429.947428,8446.352742,2.150489307,0,10165,0
1427.208592,8450.535896,2.150489307,0,10170,0
1424.469757,8454.71905,2.150489307,0,10175,0
1421.730921,8458.902205,2.150489307,0,10180,0
1418.992086,8463.085359,2.150489307,0,10185,0
1416.25325,8467.268513,2.150489307,0,10190,0
1413.514415,8471.451668,2.150489307,0,10195,0
1410.775579,8475.634822,2.150489307,0,10200,0
1408.036744,8479.817976,2.150489307,0,10205,0
1405.297908,8484.001131,2.150489307,0,10210,0
1402.559073,8488.184285,2.150489307,0,10215,0
1399.820237,8492.367439,2.150489307,0,10220,0
1397.081402,8496.550594,2.150489307,0,10225,0
1394.342566,8500.733748,2.150489307,0,10230,0
1391.603731,8504.916902,2.150489307,0,10235,0
1388.864895,8509.100057,2.150489307,0,10240,0
1386.12606,8513.283211,2.150489307,0,10245,0
1383.387224,8517.466365,2.150489307,0,10250,0
1380.648389,8521.64952,2.150489307,0,10255,0
1377.909553,8525.832674,2.150489307,0,10260,0
1375.170718,8530.015828,2.150489307,0,10265,0
1372.431882,8534.198982,2.150489307,0,10270,0
1369.693047,8538.382137,2.150489307,0,10275,0
1366.954211,8542.565291,2.150489307,0,10280,0
1364.215376,8546.748445,2.150489307,0,10285,0
1361.47654,8550.9316,2.150489307,0,10290,0
1358.737705,8555.114754,2.150489307,0,10295,0
1355.998869,8559.297908,2.150489307,0,10300,0
1353.260034,8563.481063,2.150489307,0,10305,0
1350.521198,8567.664217,2.150489307,0,10310,0
1347.782363,8571.847371,2.150489307,0,10315,0
1345.043527,8576.030526,2.150489307,0,10320,0
1342.304692,8580.21368,2.150489307,0,10325,0
1339.565856,8584.396834,2.150489307,0,10330,0
1336.827021,8588.579989,2.150489307,0,10335,0
1334.088185,8592.763143,2.150489307,0,10340,0
1331.34935,8596.946297,2.150489307,0,10345,0
1328.610514,8601.129452,2.150489307,0,10350,0
1325.871679,8605.312606,2.150489307,0,10355,0
1323.132843,8609.49576,2.150489307,0,10360,0
1320.394008,8613.678915,2.150489307,0,10365,0
1317.655172,8617.862069,2.150489307,0,10370,0
1314.916337,8622.045223,2.150489307,0,10375,0
1312.177501,8626.228378,2.150489307,0,10380,0
1309.438666,8630.411532,2.150489307,0,10385,0
1306.69983,8634.594686,2.150489307,0,10390,0
1303.960995,8638.777841,2.150489307,0,10395,0
1301.222159,8642.960995,2.150489307,0,10400,0
1298.483324,8647.144149,2.150489307,0,10405,0
1295.744488,8651.327304,2.150489307,0,10410,0
1293.005653,8655.510458,2.150489307,0,10415,0
1290.266817,8659.693612,2.150489307,0,10420,0
1287.527982,8663.876767,2.150489307,0,10425,0
1284.789146,8668.059921,2.150489307,0,10430,0
1282.050311,8672.243075,2.150489307,0,10435,0
1279.311475,8676.42623,2.150489307,0,10440,0
1276.57264,8680.609384,2.150489307,0,10445,0
1273.833804,8684.792538,2.150489307,0,10450,0
1271.094969,8688.975692,2.150489307,0,10455,0
1268.356133,8693.158847,2.150489307,0,10460,0
1265.617298,8697.342001,2.150489307,0,10465,0
1262.878462,8701.525155,2.150489307,0,10470,0
1260.139627,8705.70831,2.150489307,0,10475,0
1257.400791,8709.891464,2.150489307,0,10480,0
1254.661956,8714.074618,2.150489307,0,10485,0
1251.92312,8718.257773,2.150489307,0,10490,0
1249.184285,8722.440927,2.150489307,0,10495,0
1246.445449,8726.624081,2.150489307,0,10500,0
1243.706614,8730.807236,2.150489307,0,10505,0
1240.967778,8734.99039,2.150489307,0,10510,0
1238.228943,8739.173544,2.150489307,0,10515,0
1235.490107,8743.356699,2.150489307,0,10520,0
1232.751272,8747.539853,2.150489307,0,10525,0
1230.012436,8751.723007,2.150489307,0,10530,0
1227.273601,8755.906162,2.150489307,0,10535,0
1224.534765,8760.089316,2.150489307,0,10540,0
1221.79593,8764.27247,2.150489307,0,10545,0
1219.057094,8768.455625,2.150489307,0,10550,0
1216.318259,8772.638779,2.150489307,0,10555,0
1213.579423,8776.821933,2.150489307,0,10560,0
1210.840588,8781.005088,2.150489307,0,10565,0
1208.101752,8785.188242,2.150489307,0,10570,0
1205.362917,8789.371396,2.150489307,0,10575,0
1202.624081,8793.554551,2.150489307,0,10580,0
1199.885246,8797.737705,2.150489307,0,10585,0
1197.14641,8801.920859,2.150489307,0,10590,0
1194.407575,8806.104014,2.150489307,0,10595,0
1191.668739,8810.287168,2.150489307,0,10600,0
1188.929904,8814.470322,2.150489307,0,10605,0
1186.191068,8818.653477,2.150489307,0,10610,0
